Freq,,Amp,,
"          2000000000",Hz,"              -52.48"," dBm",
"          2000833333",Hz,-52.489999999999995," dBm",
"          2001666666",Hz,-52.501999999999995," dBm",
"          2002499999",Hz,-52.508," dBm",
"          2003333332",Hz,-52.496," dBm",
"          2004166665",Hz,-52.50599999999999," dBm",
"          2004999998",Hz,-52.488," dBm",
"          2005833331",Hz,-52.486000000000004," dBm",
"          2006666664",Hz,-52.498000000000005," dBm",
"          2007499997",Hz,-52.498000000000005," dBm",
"          2008333330",Hz,-52.483999999999995," dBm",
"          2009166663",Hz,-52.49400000000001," dBm",
"          2009999996",Hz,-52.483999999999995," dBm",
"          2010833329",Hz,-52.470000000000006," dBm",
"          2011666662",Hz,-52.467999999999996," dBm",
"          2012499995",Hz,-52.462," dBm",
"          2013333328",Hz,-52.477999999999994," dBm",
"          2014166661",Hz,-52.48," dBm",
"          2014999994",Hz,-52.45," dBm",
"          2015833327",Hz,-52.465999999999994," dBm",
"          2016666660",Hz,-52.444," dBm",
"          2017499993",Hz,-52.44," dBm",
"          2018333326",Hz,-52.444," dBm",
"          2019166659",Hz,-52.444," dBm",
"          2019999992",Hz,-52.448," dBm",
"          2020833325",Hz,-52.426," dBm",
"          2021666658",Hz,-52.419999999999995," dBm",
"          2022499991",Hz,-52.422000000000004," dBm",
"          2023333324",Hz,-52.44199999999999," dBm",
"          2024166657",Hz,-52.403999999999996," dBm",
"          2024999990",Hz,-52.403999999999996," dBm",
"          2025833323",Hz,-52.402," dBm",
"          2026666656",Hz,-52.367999999999995," dBm",
"          2027499989",Hz,-52.391999999999996," dBm",
"          2028333322",Hz,-52.376," dBm",
"          2029166655",Hz,-52.378," dBm",
"          2029999988",Hz,-52.367999999999995," dBm",
"          2030833321",Hz,-52.35," dBm",
"          2031666654",Hz,-52.330000000000005," dBm",
"          2032499987",Hz,-52.342," dBm",
"          2033333320",Hz,-52.324," dBm",
"          2034166653",Hz,-52.31," dBm",
"          2034999986",Hz,-52.302," dBm",
"          2035833319",Hz,-52.294," dBm",
"          2036666652",Hz,-52.27600000000001," dBm",
"          2037499985",Hz,-52.291999999999994," dBm",
"          2038333318",Hz,-52.284000000000006," dBm",
"          2039166651",Hz,-52.258," dBm",
"          2039999984",Hz,-52.266," dBm",
"          2040833317",Hz,-52.232000000000006," dBm",
"          2041666650",Hz,-52.220000000000006," dBm",
"          2042499983",Hz,-52.208000000000006," dBm",
"          2043333316",Hz,-52.208000000000006," dBm",
"          2044166649",Hz,-52.15599999999999," dBm",
"          2044999982",Hz,-52.15599999999999," dBm",
"          2045833315",Hz,-52.148," dBm",
"          2046666648",Hz,-52.15400000000001," dBm",
"          2047499981",Hz,-52.114," dBm",
"          2048333314",Hz,-52.076," dBm",
"          2049166647",Hz,-52.072," dBm",
"          2049999980",Hz,-52.04200000000001," dBm",
"          2050833313",Hz,-52.04," dBm",
"          2051666646",Hz,-52.029999999999994," dBm",
"          2052499979",Hz,-52.001999999999995," dBm",
"          2053333312",Hz,-51.976," dBm",
"          2054166645",Hz,-51.96," dBm",
"          2054999978",Hz,-51.91799999999999," dBm",
"          2055833311",Hz,-51.908," dBm",
"          2056666644",Hz,-51.89," dBm",
"          2057499977",Hz,-51.874," dBm",
"          2058333310",Hz,-51.858000000000004," dBm",
"          2059166643",Hz,-51.82000000000001," dBm",
"          2059999976",Hz,-51.826," dBm",
"          2060833309",Hz,-51.806," dBm",
"          2061666642",Hz,-51.772000000000006," dBm",
"          2062499975",Hz,-51.746," dBm",
"          2063333308",Hz,-51.722," dBm",
"          2064166641",Hz,-51.698," dBm",
"          2064999974",Hz,-51.674," dBm",
"          2065833307",Hz,-51.65," dBm",
"          2066666640",Hz,-51.64399999999999," dBm",
"          2067499973",Hz,-51.602," dBm",
"          2068333306",Hz,-51.576," dBm",
"          2069166639",Hz,-51.572," dBm",
"          2069999972",Hz,-51.540000000000006," dBm",
"          2070833305",Hz,-51.50600000000001," dBm",
"          2071666638",Hz,-51.476," dBm",
"          2072499971",Hz,-51.458000000000006," dBm",
"          2073333304",Hz,-51.434000000000005," dBm",
"          2074166637",Hz,-51.414," dBm",
"          2074999970",Hz,-51.38199999999999," dBm",
"          2075833303",Hz,-51.370000000000005," dBm",
"          2076666636",Hz,-51.327999999999996," dBm",
"          2077499969",Hz,-51.324," dBm",
"          2078333302",Hz,-51.278," dBm",
"          2079166635",Hz,-51.258," dBm",
"          2079999968",Hz,-51.239999999999995," dBm",
"          2080833301",Hz,-51.20399999999999," dBm",
"          2081666634",Hz,-51.17999999999999," dBm",
"          2082499967",Hz,-51.178," dBm",
"          2083333300",Hz,-51.122," dBm",
"          2084166633",Hz,-51.09400000000001," dBm",
"          2084999966",Hz,-51.068000000000005," dBm",
"          2085833299",Hz,-51.052," dBm",
"          2086666632",Hz,-51.013999999999996," dBm",
"          2087499965",Hz,-51.008," dBm",
"          2088333298",Hz,-50.977999999999994," dBm",
"          2089166631",Hz,-50.980000000000004," dBm",
"          2089999964",Hz,-50.916000000000004," dBm",
"          2090833297",Hz,-50.89799999999999," dBm",
"          2091666630",Hz,-50.856," dBm",
"          2092499963",Hz,-50.826," dBm",
"          2093333296",Hz,-50.818," dBm",
"          2094166629",Hz,-50.776," dBm",
"          2094999962",Hz,-50.752," dBm",
"          2095833295",Hz,-50.732000000000006," dBm",
"          2096666628",Hz,-50.688," dBm",
"          2097499961",Hz,-50.668000000000006," dBm",
"          2098333294",Hz,-50.636," dBm",
"          2099166627",Hz,-50.612," dBm",
