Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Notes
23-10-23,,1,Background,11:44:43,11:47:00,,,,,,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.360000e+09,5.004560e+06,5,
23-10-23,,1,Signal,11:47:29,11:49:45,,,,,1/frequency.csv,1/signal.csv,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.360000e+09,5.004560e+06,5,
