Trace1,
Freq,,Amp,,
          2000000000,Hz,              -77.27, dBm,
          2000833333,Hz,              -77.32, dBm,
          2001666666,Hz,              -77.22, dBm,
          2002499999,Hz,              -77.19, dBm,
          2003333332,Hz,              -77.23, dBm,
          2004166665,Hz,              -77.23, dBm,
          2004999998,Hz,              -77.12, dBm,
          2005833331,Hz,              -77.12, dBm,
          2006666664,Hz,              -77.09, dBm,
          2007499997,Hz,              -77.09, dBm,
          2008333330,Hz,              -77.16, dBm,
          2009166663,Hz,              -77.00, dBm,
          2009999996,Hz,              -77.05, dBm,
          2010833329,Hz,              -76.96, dBm,
          2011666662,Hz,              -76.99, dBm,
          2012499995,Hz,              -76.93, dBm,
          2013333328,Hz,              -76.93, dBm,
          2014166661,Hz,              -76.91, dBm,
          2014999994,Hz,              -76.85, dBm,
          2015833327,Hz,              -76.88, dBm,
          2016666660,Hz,              -76.92, dBm,
          2017499993,Hz,              -76.81, dBm,
          2018333326,Hz,              -76.80, dBm,
          2019166659,Hz,              -76.78, dBm,
          2019999992,Hz,              -76.78, dBm,
          2020833325,Hz,              -76.68, dBm,
          2021666658,Hz,              -76.65, dBm,
          2022499991,Hz,              -76.71, dBm,
          2023333324,Hz,              -76.79, dBm,
          2024166657,Hz,              -76.74, dBm,
          2024999990,Hz,              -76.70, dBm,
          2025833323,Hz,              -76.66, dBm,
          2026666656,Hz,              -76.60, dBm,
          2027499989,Hz,              -76.59, dBm,
          2028333322,Hz,              -76.56, dBm,
          2029166655,Hz,              -76.63, dBm,
          2029999988,Hz,              -76.56, dBm,
          2030833321,Hz,              -76.58, dBm,
          2031666654,Hz,              -76.51, dBm,
          2032499987,Hz,              -76.50, dBm,
          2033333320,Hz,              -76.45, dBm,
          2034166653,Hz,              -76.49, dBm,
          2034999986,Hz,              -76.57, dBm,
          2035833319,Hz,              -76.47, dBm,
          2036666652,Hz,              -76.41, dBm,
          2037499985,Hz,              -76.41, dBm,
          2038333318,Hz,              -76.51, dBm,
          2039166651,Hz,              -76.45, dBm,
          2039999984,Hz,              -76.38, dBm,
          2040833317,Hz,              -76.39, dBm,
          2041666650,Hz,              -76.43, dBm,
          2042499983,Hz,              -76.47, dBm,
          2043333316,Hz,              -76.39, dBm,
          2044166649,Hz,              -76.37, dBm,
          2044999982,Hz,              -76.32, dBm,
          2045833315,Hz,              -76.39, dBm,
          2046666648,Hz,              -76.36, dBm,
          2047499981,Hz,              -76.40, dBm,
          2048333314,Hz,              -76.37, dBm,
          2049166647,Hz,              -76.42, dBm,
          2049999980,Hz,              -76.39, dBm,
          2050833313,Hz,              -76.32, dBm,
          2051666646,Hz,              -76.35, dBm,
          2052499979,Hz,              -76.42, dBm,
          2053333312,Hz,              -76.29, dBm,
          2054166645,Hz,              -76.37, dBm,
          2054999978,Hz,              -76.40, dBm,
          2055833311,Hz,              -76.44, dBm,
          2056666644,Hz,              -76.38, dBm,
          2057499977,Hz,              -76.44, dBm,
          2058333310,Hz,              -76.42, dBm,
          2059166643,Hz,              -76.41, dBm,
