Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-04-19,,1,Background,21:46:52,22:05:57,,,,,,1.5,1,30,1.842000e+09,8,8.750000e+09,9.600000e+09,5.004567e+06,5,,,,,
24-04-19,,1,Signal,22:08:10,22:27:15,,,,,1/frequency.csv,1/signal.csv,1.5,1,30,1.842000e+09,8,8.750000e+09,9.600000e+09,5.004567e+06,5,,,,,
