Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Notes
23-10-25,,21,Background,13:51:50,13:56:13,,,,,,0.04,0.1,100,1.842000e+09,8,9.000000e+09,9.280000e+09,2.004560e+06,5,
23-10-25,,21,Signal,13:56:40,14:01:04,,,,,21/frequency.csv,21/signal.csv,0.04,0.1,100,1.842000e+09,8,9.000000e+09,9.280000e+09,2.004560e+06,5,
