Trace1,
Freq,,Amp,,
          1900000000,Hz,              -55.19, dBm,
          1901233333,Hz,              -55.20, dBm,
          1902466666,Hz,              -55.18, dBm,
          1903699999,Hz,              -55.18, dBm,
          1904933332,Hz,              -55.18, dBm,
          1906166665,Hz,              -55.14, dBm,
          1907399998,Hz,              -55.12, dBm,
          1908633331,Hz,              -55.13, dBm,
          1909866664,Hz,              -55.07, dBm,
          1911099997,Hz,              -55.09, dBm,
          1912333330,Hz,              -55.07, dBm,
          1913566663,Hz,              -55.02, dBm,
          1914799996,Hz,              -55.06, dBm,
          1916033329,Hz,              -55.04, dBm,
          1917266662,Hz,              -55.00, dBm,
          1918499995,Hz,              -54.96, dBm,
          1919733328,Hz,              -54.95, dBm,
          1920966661,Hz,              -54.93, dBm,
          1922199994,Hz,              -54.90, dBm,
          1923433327,Hz,              -54.86, dBm,
          1924666660,Hz,              -54.83, dBm,
          1925899993,Hz,              -54.75, dBm,
          1927133326,Hz,              -54.75, dBm,
          1928366659,Hz,              -54.79, dBm,
          1929599992,Hz,              -54.72, dBm,
          1930833325,Hz,              -54.68, dBm,
          1932066658,Hz,              -54.65, dBm,
          1933299991,Hz,              -54.63, dBm,
          1934533324,Hz,              -54.60, dBm,
          1935766657,Hz,              -54.57, dBm,
          1936999990,Hz,              -54.54, dBm,
          1938233323,Hz,              -54.50, dBm,
          1939466656,Hz,              -54.49, dBm,
          1940699989,Hz,              -54.46, dBm,
          1941933322,Hz,              -54.42, dBm,
          1943166655,Hz,              -54.37, dBm,
          1944399988,Hz,              -54.35, dBm,
          1945633321,Hz,              -54.30, dBm,
          1946866654,Hz,              -54.29, dBm,
          1948099987,Hz,              -54.24, dBm,
          1949333320,Hz,              -54.25, dBm,
          1950566653,Hz,              -54.21, dBm,
          1951799986,Hz,              -54.17, dBm,
          1953033319,Hz,              -54.18, dBm,
          1954266652,Hz,              -54.11, dBm,
          1955499985,Hz,              -54.10, dBm,
          1956733318,Hz,              -54.06, dBm,
          1957966651,Hz,              -54.07, dBm,
          1959199984,Hz,              -54.05, dBm,
          1960433317,Hz,              -54.04, dBm,
          1961666650,Hz,              -54.01, dBm,
          1962899983,Hz,              -53.96, dBm,
          1964133316,Hz,              -53.98, dBm,
          1965366649,Hz,              -53.97, dBm,
          1966599982,Hz,              -53.94, dBm,
          1967833315,Hz,              -53.92, dBm,
          1969066648,Hz,              -53.91, dBm,
          1970299981,Hz,              -53.92, dBm,
          1971533314,Hz,              -53.93, dBm,
          1972766647,Hz,              -53.93, dBm,
          1973999980,Hz,              -53.90, dBm,
          1975233313,Hz,              -53.90, dBm,
          1976466646,Hz,              -53.96, dBm,
          1977699979,Hz,              -53.92, dBm,
          1978933312,Hz,              -53.93, dBm,
          1980166645,Hz,              -53.93, dBm,
          1981399978,Hz,              -53.92, dBm,
          1982633311,Hz,              -53.91, dBm,
          1983866644,Hz,              -53.98, dBm,
          1985099977,Hz,              -53.98, dBm,
          1986333310,Hz,              -53.98, dBm,
          1987566643,Hz,              -54.01, dBm,
          1988799976,Hz,              -54.05, dBm,
          1990033309,Hz,              -54.01, dBm,
          1991266642,Hz,              -54.08, dBm,
          1992499975,Hz,              -54.10, dBm,
          1993733308,Hz,              -54.09, dBm,
          1994966641,Hz,              -54.08, dBm,
          1996199974,Hz,              -54.20, dBm,
          1997433307,Hz,              -54.14, dBm,
          1998666640,Hz,              -54.24, dBm,
          1999899973,Hz,              -54.23, dBm,
          2001133306,Hz,              -54.21, dBm,
