Date,Label,Sets,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency,Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-07-24,pressed,1,14:24:24,14:29:18,0,0,0,1/frequency.csv,1/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,1549,1549.02,1549.073,1549.109,full power
24-07-24,pressed,2,14:44:53,14:58:38,0,0,0,2/frequency.csv,2/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,1549,1549.02,1549.073,1549.109,full power
