Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-06-17,,1,Background,20:32:35,20:46:21,,,,,,0.02,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,,,,,
24-06-17,,1,Signal,20:47:45,21:01:29,,,,,1/frequency.csv,1/signal.csv,0.02,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,,,,,
