Trace3,
Freq,,Amp,,
          2108333290,Hz,               32.73,  uV,
          2109166623,Hz,               32.91,  uV,
          2109999956,Hz,               32.78,  uV,
          2110833289,Hz,               32.97,  uV,
          2111666622,Hz,               33.17,  uV,
          2112499955,Hz,               32.93,  uV,
          2113333288,Hz,               33.08,  uV,
          2114166621,Hz,               33.12,  uV,
          2114999954,Hz,               33.14,  uV,
          2115833287,Hz,               32.92,  uV,
          2116666620,Hz,               33.02,  uV,
          2117499953,Hz,               33.13,  uV,
          2118333286,Hz,               32.72,  uV,
          2119166619,Hz,               32.96,  uV,
          2119999952,Hz,               33.37,  uV,
          2120833285,Hz,               33.23,  uV,
          2121666618,Hz,               33.25,  uV,
          2122499951,Hz,               33.38,  uV,
          2123333284,Hz,               33.38,  uV,
          2124166617,Hz,               33.50,  uV,
          2124999950,Hz,               33.41,  uV,
          2125833283,Hz,               33.24,  uV,
          2126666616,Hz,               33.64,  uV,
          2127499949,Hz,               33.72,  uV,
          2128333282,Hz,               33.66,  uV,
          2129166615,Hz,               33.89,  uV,
          2129999948,Hz,               33.84,  uV,
          2130833281,Hz,               34.22,  uV,
          2131666614,Hz,               34.06,  uV,
          2132499947,Hz,               34.04,  uV,
          2133333280,Hz,               34.26,  uV,
          2134166613,Hz,               34.41,  uV,
          2134999946,Hz,               34.52,  uV,
          2135833279,Hz,               34.52,  uV,
          2136666612,Hz,               34.71,  uV,
          2137499945,Hz,               34.88,  uV,
          2138333278,Hz,               34.63,  uV,
          2139166611,Hz,               34.89,  uV,
          2139999944,Hz,               35.01,  uV,
          2140833277,Hz,               35.30,  uV,
          2141666610,Hz,               35.47,  uV,
          2142499943,Hz,               35.31,  uV,
          2143333276,Hz,               35.71,  uV,
          2144166609,Hz,               35.73,  uV,
          2144999942,Hz,               35.62,  uV,
          2145833275,Hz,               35.60,  uV,
          2146666608,Hz,               36.01,  uV,
          2147499941,Hz,               35.93,  uV,
          2148333274,Hz,               36.38,  uV,
          2149166607,Hz,               36.46,  uV,
          2149999940,Hz,               36.06,  uV,
          2150833273,Hz,               36.45,  uV,
          2151666606,Hz,               36.63,  uV,
          2152499939,Hz,               36.63,  uV,
          2153333272,Hz,               36.99,  uV,
          2154166605,Hz,               37.11,  uV,
          2154999938,Hz,               37.33,  uV,
          2155833271,Hz,               37.46,  uV,
          2156666604,Hz,               37.30,  uV,
          2157499937,Hz,               37.94,  uV,
          2158333270,Hz,               37.48,  uV,
          2159166603,Hz,               37.78,  uV,
          2159999936,Hz,               37.72,  uV,
          2160833269,Hz,               38.21,  uV,
          2161666602,Hz,               38.18,  uV,
          2162499935,Hz,               38.49,  uV,
          2163333268,Hz,               38.12,  uV,
          2164166601,Hz,               38.32,  uV,
          2164999934,Hz,               38.34,  uV,
          2165833267,Hz,               38.58,  uV,
          2166666600,Hz,               38.46,  uV,
          2167499933,Hz,               38.60,  uV,
          2168333266,Hz,               38.95,  uV,
          2169166599,Hz,               39.12,  uV,
          2169999932,Hz,               38.99,  uV,
          2170833265,Hz,               39.23,  uV,
          2171666598,Hz,               39.21,  uV,
          2172499931,Hz,               39.45,  uV,
          2173333264,Hz,               39.37,  uV,
          2174166597,Hz,               39.84,  uV,
          2174999930,Hz,               39.51,  uV,
          2175833263,Hz,               39.66,  uV,
          2176666596,Hz,               39.56,  uV,
          2177499929,Hz,               40.06,  uV,
          2178333262,Hz,               39.87,  uV,
          2179166595,Hz,               39.97,  uV,
