Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
23-11-13,,2,Background,14:46:23,15:25:46,,,,,,0.02,1,100,1.842000e+09,8,2.350000e+09,2.700000e+09,1.004560e+06,5,,,,,
23-11-13,,2,Signal,15:26:41,16:06:04,,,,,2/frequency.csv,2/signal.csv,0.02,1,100,1.842000e+09,8,2.350000e+09,2.700000e+09,1.004560e+06,5,,,,,
