Freq,,Amp,,
"          2000000000",Hz,"              -53.51"," dBm",
"          2000833333",Hz,-53.525999999999996," dBm",
"          2001666666",Hz,-53.568000000000005," dBm",
"          2002499999",Hz,-53.58," dBm",
"          2003333332",Hz,-53.57199999999999," dBm",
"          2004166665",Hz,-53.56999999999999," dBm",
"          2004999998",Hz,-53.576," dBm",
"          2005833331",Hz,-53.572," dBm",
"          2006666664",Hz,-53.564," dBm",
"          2007499997",Hz,-53.556," dBm",
"          2008333330",Hz,-53.580000000000005," dBm",
"          2009166663",Hz,-53.589999999999996," dBm",
"          2009999996",Hz,-53.576," dBm",
"          2010833329",Hz,-53.58," dBm",
"          2011666662",Hz,-53.604," dBm",
"          2012499995",Hz,-53.57000000000001," dBm",
"          2013333328",Hz,-53.592000000000006," dBm",
"          2014166661",Hz,-53.588," dBm",
"          2014999994",Hz,-53.564," dBm",
"          2015833327",Hz,-53.586," dBm",
"          2016666660",Hz,-53.584," dBm",
"          2017499993",Hz,-53.592," dBm",
"          2018333326",Hz,-53.580000000000005," dBm",
"          2019166659",Hz,-53.588," dBm",
"          2019999992",Hz,-53.58800000000001," dBm",
"          2020833325",Hz,-53.58," dBm",
"          2021666658",Hz,-53.57199999999999," dBm",
"          2022499991",Hz,-53.6," dBm",
"          2023333324",Hz,-53.58200000000001," dBm",
"          2024166657",Hz,-53.562," dBm",
"          2024999990",Hz,-53.589999999999996," dBm",
"          2025833323",Hz,-53.61," dBm",
"          2026666656",Hz,-53.589999999999996," dBm",
"          2027499989",Hz,-53.556000000000004," dBm",
"          2028333322",Hz,-53.589999999999996," dBm",
"          2029166655",Hz,-53.58," dBm",
"          2029999988",Hz,-53.576," dBm",
"          2030833321",Hz,-53.565999999999995," dBm",
"          2031666654",Hz,-53.572," dBm",
"          2032499987",Hz,-53.59400000000001," dBm",
"          2033333320",Hz,-53.572," dBm",
"          2034166653",Hz,-53.564," dBm",
"          2034999986",Hz,-53.538," dBm",
"          2035833319",Hz,-53.541999999999994," dBm",
"          2036666652",Hz,-53.54," dBm",
"          2037499985",Hz,-53.541999999999994," dBm",
"          2038333318",Hz,-53.532000000000004," dBm",
"          2039166651",Hz,-53.524," dBm",
"          2039999984",Hz,-53.522000000000006," dBm",
"          2040833317",Hz,-53.528," dBm",
"          2041666650",Hz,-53.512," dBm",
"          2042499983",Hz,-53.50599999999999," dBm",
"          2043333316",Hz,-53.516," dBm",
"          2044166649",Hz,-53.489999999999995," dBm",
"          2044999982",Hz,-53.484," dBm",
"          2045833315",Hz,-53.486000000000004," dBm",
"          2046666648",Hz,-53.45," dBm",
"          2047499981",Hz,-53.44," dBm",
"          2048333314",Hz,-53.434000000000005," dBm",
"          2049166647",Hz,-53.41199999999999," dBm",
"          2049999980",Hz,-53.403999999999996," dBm",
"          2050833313",Hz,-53.39," dBm",
"          2051666646",Hz,-53.376," dBm",
"          2052499979",Hz,-53.364," dBm",
