Freq,,Amp,,
"          2000000000",Hz,"              -52.46"," dBm",
"          2000833333",Hz,-52.46999999999999," dBm",
"          2001666666",Hz,-52.464," dBm",
"          2002499999",Hz,-52.45400000000001," dBm",
"          2003333332",Hz,-52.45200000000001," dBm",
"          2004166665",Hz,-52.467999999999996," dBm",
"          2004999998",Hz,-52.46," dBm",
"          2005833331",Hz,-52.459999999999994," dBm",
"          2006666664",Hz,-52.458000000000006," dBm",
"          2007499997",Hz,-52.46," dBm",
"          2008333330",Hz,-52.45399999999999," dBm",
"          2009166663",Hz,-52.44," dBm",
"          2009999996",Hz,-52.434000000000005," dBm",
"          2010833329",Hz,-52.45," dBm",
"          2011666662",Hz,-52.44," dBm",
"          2012499995",Hz,-52.45," dBm",
"          2013333328",Hz,-52.448," dBm",
"          2014166661",Hz,-52.436," dBm",
"          2014999994",Hz,-52.432," dBm",
"          2015833327",Hz,-52.416," dBm",
"          2016666660",Hz,-52.428," dBm",
"          2017499993",Hz,-52.41799999999999," dBm",
"          2018333326",Hz,-52.416," dBm",
"          2019166659",Hz,-52.418000000000006," dBm",
"          2019999992",Hz,-52.396," dBm",
"          2020833325",Hz,-52.396," dBm",
"          2021666658",Hz,-52.4," dBm",
"          2022499991",Hz,-52.388," dBm",
"          2023333324",Hz,-52.379999999999995," dBm",
"          2024166657",Hz,-52.38199999999999," dBm",
"          2024999990",Hz,-52.36800000000001," dBm",
"          2025833323",Hz,-52.370000000000005," dBm",
"          2026666656",Hz,-52.36800000000001," dBm",
"          2027499989",Hz,-52.35," dBm",
"          2028333322",Hz,-52.367999999999995," dBm",
"          2029166655",Hz,-52.343999999999994," dBm",
"          2029999988",Hz,-52.338," dBm",
"          2030833321",Hz,-52.327999999999996," dBm",
"          2031666654",Hz,-52.336," dBm",
"          2032499987",Hz,-52.30799999999999," dBm",
"          2033333320",Hz,-52.30799999999999," dBm",
"          2034166653",Hz,-52.291999999999994," dBm",
"          2034999986",Hz,-52.286," dBm",
"          2035833319",Hz,-52.25599999999999," dBm",
"          2036666652",Hz,-52.258," dBm",
"          2037499985",Hz,-52.263999999999996," dBm",
"          2038333318",Hz,-52.272000000000006," dBm",
"          2039166651",Hz,-52.23199999999999," dBm",
"          2039999984",Hz,-52.226," dBm",
"          2040833317",Hz,-52.226," dBm",
"          2041666650",Hz,-52.217999999999996," dBm",
"          2042499983",Hz,-52.206," dBm",
"          2043333316",Hz,-52.15999999999999," dBm",
"          2044166649",Hz,-52.176," dBm",
"          2044999982",Hz,-52.146," dBm",
"          2045833315",Hz,-52.141999999999996," dBm",
"          2046666648",Hz,-52.114," dBm",
"          2047499981",Hz,-52.089999999999996," dBm",
"          2048333314",Hz,-52.084," dBm",
"          2049166647",Hz,-52.077999999999996," dBm",
"          2049999980",Hz,-52.04600000000001," dBm",
"          2050833313",Hz,-52.024," dBm",
"          2051666646",Hz,-52.004," dBm",
"          2052499979",Hz,-51.980000000000004," dBm",
"          2053333312",Hz,-51.96999999999999," dBm",
"          2054166645",Hz,-51.944," dBm",
"          2054999978",Hz,-51.943999999999996," dBm",
"          2055833311",Hz,-51.90599999999999," dBm",
"          2056666644",Hz,-51.891999999999996," dBm",
"          2057499977",Hz,-51.86800000000001," dBm",
"          2058333310",Hz,-51.854000000000006," dBm",
"          2059166643",Hz,-51.836," dBm",
"          2059999976",Hz,-51.81," dBm",
"          2060833309",Hz,-51.774," dBm",
"          2061666642",Hz,-51.746," dBm",
"          2062499975",Hz,-51.754," dBm",
"          2063333308",Hz,-51.708000000000006," dBm",
"          2064166641",Hz,-51.708000000000006," dBm",
"          2064999974",Hz,-51.662," dBm",
"          2065833307",Hz,-51.648," dBm",
"          2066666640",Hz,-51.622," dBm",
"          2067499973",Hz,-51.622," dBm",
"          2068333306",Hz,-51.576," dBm",
"          2069166639",Hz,-51.548," dBm",
"          2069999972",Hz,-51.534000000000006," dBm",
"          2070833305",Hz,-51.5," dBm",
"          2071666638",Hz,-51.504," dBm",
"          2072499971",Hz,-51.45," dBm",
"          2073333304",Hz,-51.44," dBm",
"          2074166637",Hz,-51.41799999999999," dBm",
"          2074999970",Hz,-51.39," dBm",
"          2075833303",Hz,-51.35," dBm",
"          2076666636",Hz,-51.338," dBm",
"          2077499969",Hz,-51.28800000000001," dBm",
"          2078333302",Hz,-51.279999999999994," dBm",
"          2079166635",Hz,-51.263999999999996," dBm",
"          2079999968",Hz,-51.239999999999995," dBm",
"          2080833301",Hz,-51.202," dBm",
"          2081666634",Hz,-51.193999999999996," dBm",
"          2082499967",Hz,-51.16," dBm",
"          2083333300",Hz,-51.144," dBm",
"          2084166633",Hz,-51.128," dBm",
"          2084999966",Hz,-51.062," dBm",
"          2085833299",Hz,-51.052," dBm",
"          2086666632",Hz,-51.016," dBm",
"          2087499965",Hz,-51.008," dBm",
"          2088333298",Hz,-50.977999999999994," dBm",
"          2089166631",Hz,-50.95," dBm",
"          2089999964",Hz,-50.928000000000004," dBm",
"          2090833297",Hz,-50.894000000000005," dBm",
"          2091666630",Hz,-50.856," dBm",
"          2092499963",Hz,-50.836," dBm",
"          2093333296",Hz,-50.803999999999995," dBm",
"          2094166629",Hz,-50.802," dBm",
"          2094999962",Hz,-50.762," dBm",
"          2095833295",Hz,-50.732," dBm",
"          2096666628",Hz,-50.711999999999996," dBm",
"          2097499961",Hz,-50.692," dBm",
"          2098333294",Hz,-50.636," dBm",
"          2099166627",Hz,-50.63," dBm",
"          2099999960",Hz,-50.602," dBm",
"          2100833293",Hz,-50.57000000000001," dBm",
"          2101666626",Hz,-50.542," dBm",
"          2102499959",Hz,-50.498000000000005," dBm",
"          2103333292",Hz,-50.462," dBm",
"          2104166625",Hz,-50.45399999999999," dBm",
"          2104999958",Hz,-50.396," dBm",
"          2105833291",Hz,-50.39," dBm",
"          2106666624",Hz,-50.348," dBm",
"          2107499957",Hz,-50.342," dBm",
"          2108333290",Hz,-50.30800000000001," dBm",
"          2109166623",Hz,-50.275999999999996," dBm",
