Trace2,
Freq,,Amp,,
          2000000000,Hz,              -57.59, dBm,
          2000833333,Hz,              -57.56, dBm,
          2001666666,Hz,              -57.54, dBm,
          2002499999,Hz,              -57.51, dBm,
          2003333332,Hz,              -57.51, dBm,
          2004166665,Hz,              -57.48, dBm,
          2004999998,Hz,              -57.47, dBm,
          2005833331,Hz,              -57.47, dBm,
          2006666664,Hz,              -57.43, dBm,
          2007499997,Hz,              -57.41, dBm,
          2008333330,Hz,              -57.37, dBm,
          2009166663,Hz,              -57.36, dBm,
          2009999996,Hz,              -57.31, dBm,
          2010833329,Hz,              -57.30, dBm,
          2011666662,Hz,              -57.28, dBm,
          2012499995,Hz,              -57.28, dBm,
          2013333328,Hz,              -57.25, dBm,
          2014166661,Hz,              -57.22, dBm,
          2014999994,Hz,              -57.21, dBm,
          2015833327,Hz,              -57.17, dBm,
          2016666660,Hz,              -57.16, dBm,
          2017499993,Hz,              -57.11, dBm,
          2018333326,Hz,              -57.09, dBm,
          2019166659,Hz,              -57.10, dBm,
          2019999992,Hz,              -57.06, dBm,
          2020833325,Hz,              -57.06, dBm,
          2021666658,Hz,              -57.04, dBm,
          2022499991,Hz,              -57.02, dBm,
          2023333324,Hz,              -57.01, dBm,
          2024166657,Hz,              -56.97, dBm,
          2024999990,Hz,              -56.95, dBm,
          2025833323,Hz,              -56.92, dBm,
          2026666656,Hz,              -56.91, dBm,
          2027499989,Hz,              -56.90, dBm,
          2028333322,Hz,              -56.89, dBm,
          2029166655,Hz,              -56.88, dBm,
          2029999988,Hz,              -56.86, dBm,
          2030833321,Hz,              -56.85, dBm,
          2031666654,Hz,              -56.80, dBm,
          2032499987,Hz,              -56.80, dBm,
          2033333320,Hz,              -56.77, dBm,
          2034166653,Hz,              -56.76, dBm,
          2034999986,Hz,              -56.76, dBm,
          2035833319,Hz,              -56.76, dBm,
          2036666652,Hz,              -56.76, dBm,
          2037499985,Hz,              -56.74, dBm,
          2038333318,Hz,              -56.73, dBm,
          2039166651,Hz,              -56.73, dBm,
          2039999984,Hz,              -56.72, dBm,
          2040833317,Hz,              -56.70, dBm,
          2041666650,Hz,              -56.68, dBm,
          2042499983,Hz,              -56.68, dBm,
          2043333316,Hz,              -56.69, dBm,
          2044166649,Hz,              -56.70, dBm,
          2044999982,Hz,              -56.67, dBm,
          2045833315,Hz,              -56.69, dBm,
          2046666648,Hz,              -56.68, dBm,
          2047499981,Hz,              -56.66, dBm,
          2048333314,Hz,              -56.66, dBm,
          2049166647,Hz,              -56.65, dBm,
          2049999980,Hz,              -56.65, dBm,
          2050833313,Hz,              -56.65, dBm,
          2051666646,Hz,              -56.67, dBm,
          2052499979,Hz,              -56.68, dBm,
          2053333312,Hz,              -56.67, dBm,
          2054166645,Hz,              -56.68, dBm,
          2054999978,Hz,              -56.67, dBm,
          2055833311,Hz,              -56.68, dBm,
          2056666644,Hz,              -56.67, dBm,
          2057499977,Hz,              -56.69, dBm,
          2058333310,Hz,              -56.69, dBm,
          2059166643,Hz,              -56.72, dBm,
          2059999976,Hz,              -56.74, dBm,
          2060833309,Hz,              -56.77, dBm,
          2061666642,Hz,              -56.75, dBm,
          2062499975,Hz,              -56.77, dBm,
          2063333308,Hz,              -56.72, dBm,
          2064166641,Hz,              -56.76, dBm,
          2064999974,Hz,              -56.79, dBm,
          2065833307,Hz,              -56.82, dBm,
          2066666640,Hz,              -56.83, dBm,
