Freq,,Amp,,
"          2000000000",Hz,"              -53.13"," dBm",
"          2000833333",Hz,-53.136," dBm",
"          2001666666",Hz,-53.112," dBm",
"          2002499999",Hz,-53.160000000000004," dBm",
"          2003333332",Hz,-53.134," dBm",
"          2004166665",Hz,-53.13399999999999," dBm",
"          2004999998",Hz,-53.141999999999996," dBm",
"          2005833331",Hz,-53.160000000000004," dBm",
"          2006666664",Hz,-53.136," dBm",
"          2007499997",Hz,-53.152," dBm",
"          2008333330",Hz,-53.14000000000001," dBm",
"          2009166663",Hz,-53.122," dBm",
"          2009999996",Hz,-53.14," dBm",
"          2010833329",Hz,-53.164," dBm",
"          2011666662",Hz,-53.146," dBm",
"          2012499995",Hz,-53.153999999999996," dBm",
"          2013333328",Hz,-53.138," dBm",
"          2014166661",Hz,-53.152," dBm",
"          2014999994",Hz,-53.144000000000005," dBm",
"          2015833327",Hz,-53.153999999999996," dBm",
"          2016666660",Hz,-53.146," dBm",
"          2017499993",Hz,-53.14," dBm",
"          2018333326",Hz,-53.14200000000001," dBm",
"          2019166659",Hz,-53.114," dBm",
"          2019999992",Hz,-53.144000000000005," dBm",
"          2020833325",Hz,-53.138," dBm",
"          2021666658",Hz,-53.122," dBm",
"          2022499991",Hz,-53.152," dBm",
"          2023333324",Hz,-53.122," dBm",
"          2024166657",Hz,-53.116," dBm",
"          2024999990",Hz,-53.141999999999996," dBm",
"          2025833323",Hz,-53.14," dBm",
"          2026666656",Hz,-53.122," dBm",
"          2027499989",Hz,-53.11199999999999," dBm",
"          2028333322",Hz,-53.10600000000001," dBm",
"          2029166655",Hz,-53.093999999999994," dBm",
"          2029999988",Hz,-53.088," dBm",
"          2030833321",Hz,-53.1," dBm",
"          2031666654",Hz,-53.112," dBm",
"          2032499987",Hz,-53.074," dBm",
"          2033333320",Hz,-53.081999999999994," dBm",
"          2034166653",Hz,-53.088," dBm",
"          2034999986",Hz,-53.086," dBm",
"          2035833319",Hz,-53.052," dBm",
"          2036666652",Hz,-53.065999999999995," dBm",
"          2037499985",Hz,-53.07000000000001," dBm",
"          2038333318",Hz,-53.036," dBm",
"          2039166651",Hz,-53.052," dBm",
"          2039999984",Hz,-53.032," dBm",
"          2040833317",Hz,-53.019999999999996," dBm",
"          2041666650",Hz,-53.001999999999995," dBm",
"          2042499983",Hz,-53.012," dBm",
"          2043333316",Hz,-53.008," dBm",
"          2044166649",Hz,-52.98," dBm",
"          2044999982",Hz,-52.974000000000004," dBm",
"          2045833315",Hz,-52.96," dBm",
"          2046666648",Hz,-52.946000000000005," dBm",
"          2047499981",Hz,-52.93399999999999," dBm",
"          2048333314",Hz,-52.924," dBm",
"          2049166647",Hz,-52.886," dBm",
"          2049999980",Hz,-52.878," dBm",
"          2050833313",Hz,-52.867999999999995," dBm",
"          2051666646",Hz,-52.862," dBm",
"          2052499979",Hz,-52.862," dBm",
"          2053333312",Hz,-52.839999999999996," dBm",
"          2054166645",Hz,-52.824," dBm",
"          2054999978",Hz,-52.81," dBm",
"          2055833311",Hz,-52.775999999999996," dBm",
"          2056666644",Hz,-52.758," dBm",
"          2057499977",Hz,-52.758," dBm",
"          2058333310",Hz,-52.718," dBm",
"          2059166643",Hz,-52.722," dBm",
"          2059999976",Hz,-52.724000000000004," dBm",
"          2060833309",Hz,-52.676," dBm",
"          2061666642",Hz,-52.657999999999994," dBm",
"          2062499975",Hz,-52.64," dBm",
"          2063333308",Hz,-52.624," dBm",
"          2064166641",Hz,-52.61800000000001," dBm",
"          2064999974",Hz,-52.580000000000005," dBm",
"          2065833307",Hz,-52.58399999999999," dBm",
"          2066666640",Hz,-52.55," dBm",
"          2067499973",Hz,-52.528," dBm",
"          2068333306",Hz,-52.508," dBm",
"          2069166639",Hz,-52.49400000000001," dBm",
"          2069999972",Hz,-52.482000000000006," dBm",
"          2070833305",Hz,-52.470000000000006," dBm",
"          2071666638",Hz,-52.444," dBm",
"          2072499971",Hz,-52.42999999999999," dBm",
"          2073333304",Hz,-52.396," dBm",
"          2074166637",Hz,-52.391999999999996," dBm",
"          2074999970",Hz,-52.355999999999995," dBm",
"          2075833303",Hz,-52.338," dBm",
"          2076666636",Hz,-52.30800000000001," dBm",
"          2077499969",Hz,-52.306000000000004," dBm",
"          2078333302",Hz,-52.263999999999996," dBm",
"          2079166635",Hz,-52.263999999999996," dBm",
"          2079999968",Hz,-52.254," dBm",
"          2080833301",Hz,-52.220000000000006," dBm",
"          2081666634",Hz,-52.19000000000001," dBm",
"          2082499967",Hz,-52.16799999999999," dBm",
"          2083333300",Hz,-52.148," dBm",
"          2084166633",Hz,-52.13399999999999," dBm",
"          2084999966",Hz,-52.112," dBm",
"          2085833299",Hz,-52.077999999999996," dBm",
"          2086666632",Hz,-52.05800000000001," dBm",
"          2087499965",Hz,-52.029999999999994," dBm",
"          2088333298",Hz,-52.022000000000006," dBm",
"          2089166631",Hz,-52.008," dBm",
"          2089999964",Hz,-51.976," dBm",
"          2090833297",Hz,-51.962," dBm",
"          2091666630",Hz,-51.918000000000006," dBm",
"          2092499963",Hz,-51.903999999999996," dBm",
"          2093333296",Hz,-51.886," dBm",
"          2094166629",Hz,-51.876," dBm",
"          2094999962",Hz,-51.852," dBm",
"          2095833295",Hz,-51.81999999999999," dBm",
"          2096666628",Hz,-51.788," dBm",
