Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Notes
23-10-23,,10,Background,13:05:23,13:07:07,,,,,,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.280000e+09,5.004560e+06,5,
23-10-23,,10,Signal,13:07:27,13:09:12,,,,,10/frequency.csv,10/signal.csv,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.280000e+09,5.004560e+06,5,
