Date,Label,Sets,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency,Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
25-03-08,wiggly waveguide,1,14:38:32,14:51:46,1,1,1,1/frequency.csv,1/signal.csv,1.5,1,100,1.842000e+09,8,1.050000e+10,1.110000e+10,5.004567e+06,5,1549,1549.02,1549.087,1549.119,big signal at 10.85 GHz
25-03-08,no-chip,2,15:22:16,15:35:35,1.8,1,1,2/frequency.csv,2/signal.csv,1.5,1,100,1.842000e+09,8,1.050000e+10,1.110000e+10,5.004567e+06,5,1549,1549.02,1549.087,1549.119,identical signal at 10.85 GHz
