Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-06-24,,2,Background,11:17:20,11:31:06,,,,,,0.02,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,,,,,
24-06-24,,2,Signal,11:31:24,11:45:09,,,,,2/frequency.csv,2/signal.csv,0.02,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,,,,,
