Freq,,Amp,,
"          2000000000",Hz,"              -52.38"," dBm",
"          2000833333",Hz,-52.367999999999995," dBm",
"          2001666666",Hz,-52.362," dBm",
"          2002499999",Hz,-52.35799999999999," dBm",
"          2003333332",Hz,-52.352," dBm",
"          2004166665",Hz,-52.374," dBm",
"          2004999998",Hz,-52.343999999999994," dBm",
"          2005833331",Hz,-52.342000000000006," dBm",
"          2006666664",Hz,-52.33399999999999," dBm",
"          2007499997",Hz,-52.352," dBm",
"          2008333330",Hz,-52.33," dBm",
"          2009166663",Hz,-52.324," dBm",
"          2009999996",Hz,-52.346000000000004," dBm",
"          2010833329",Hz,-52.338," dBm",
"          2011666662",Hz,-52.326," dBm",
"          2012499995",Hz,-52.31400000000001," dBm",
"          2013333328",Hz,-52.322," dBm",
"          2014166661",Hz,-52.314," dBm",
"          2014999994",Hz,-52.306000000000004," dBm",
"          2015833327",Hz,-52.312," dBm",
"          2016666660",Hz,-52.284000000000006," dBm",
"          2017499993",Hz,-52.291999999999994," dBm",
"          2018333326",Hz,-52.28000000000001," dBm",
"          2019166659",Hz,-52.284000000000006," dBm",
"          2019999992",Hz,-52.278000000000006," dBm",
"          2020833325",Hz,-52.26800000000001," dBm",
"          2021666658",Hz,-52.272000000000006," dBm",
"          2022499991",Hz,-52.263999999999996," dBm",
"          2023333324",Hz,-52.294000000000004," dBm",
"          2024166657",Hz,-52.251999999999995," dBm",
"          2024999990",Hz,-52.25," dBm",
"          2025833323",Hz,-52.224000000000004," dBm",
"          2026666656",Hz,-52.224000000000004," dBm",
"          2027499989",Hz,-52.226," dBm",
"          2028333322",Hz,-52.218," dBm",
"          2029166655",Hz,-52.217999999999996," dBm",
"          2029999988",Hz,-52.188," dBm",
"          2030833321",Hz,-52.176," dBm",
"          2031666654",Hz,-52.178," dBm",
"          2032499987",Hz,-52.174," dBm",
"          2033333320",Hz,-52.17199999999999," dBm",
"          2034166653",Hz,-52.15400000000001," dBm",
"          2034999986",Hz,-52.141999999999996," dBm",
"          2035833319",Hz,-52.126," dBm",
"          2036666652",Hz,-52.134," dBm",
"          2037499985",Hz,-52.120000000000005," dBm",
"          2038333318",Hz,-52.11," dBm",
"          2039166651",Hz,-52.1," dBm",
"          2039999984",Hz,-52.077999999999996," dBm",
"          2040833317",Hz,-52.074," dBm",
"          2041666650",Hz,-52.08200000000001," dBm",
"          2042499983",Hz,-52.048," dBm",
"          2043333316",Hz,-52.04200000000001," dBm",
"          2044166649",Hz,-52.001999999999995," dBm",
"          2044999982",Hz,-51.99000000000001," dBm",
"          2045833315",Hz,-51.98," dBm",
"          2046666648",Hz,-51.96," dBm",
"          2047499981",Hz,-51.962," dBm",
"          2048333314",Hz,-51.936," dBm",
"          2049166647",Hz,-51.928," dBm",
"          2049999980",Hz,-51.884," dBm",
"          2050833313",Hz,-51.86," dBm",
"          2051666646",Hz,-51.848," dBm",
"          2052499979",Hz,-51.82000000000001," dBm",
"          2053333312",Hz,-51.802," dBm",
"          2054166645",Hz,-51.788," dBm",
"          2054999978",Hz,-51.754," dBm",
"          2055833311",Hz,-51.748000000000005," dBm",
"          2056666644",Hz,-51.71," dBm",
"          2057499977",Hz,-51.696000000000005," dBm",
"          2058333310",Hz,-51.681999999999995," dBm",
"          2059166643",Hz,-51.664," dBm",
"          2059999976",Hz,-51.636," dBm",
"          2060833309",Hz,-51.605999999999995," dBm",
"          2061666642",Hz,-51.614," dBm",
"          2062499975",Hz,-51.580000000000005," dBm",
"          2063333308",Hz,-51.54," dBm",
"          2064166641",Hz,-51.50999999999999," dBm",
"          2064999974",Hz,-51.501999999999995," dBm",
"          2065833307",Hz,-51.474000000000004," dBm",
"          2066666640",Hz,-51.45399999999999," dBm",
"          2067499973",Hz,-51.44199999999999," dBm",
"          2068333306",Hz,-51.39," dBm",
"          2069166639",Hz,-51.386," dBm",
"          2069999972",Hz,-51.346000000000004," dBm",
"          2070833305",Hz,-51.348," dBm",
"          2071666638",Hz,-51.29599999999999," dBm",
"          2072499971",Hz,-51.275999999999996," dBm",
"          2073333304",Hz,-51.248000000000005," dBm",
"          2074166637",Hz,-51.224000000000004," dBm",
"          2074999970",Hz,-51.186," dBm",
"          2075833303",Hz,-51.172000000000004," dBm",
"          2076666636",Hz,-51.162," dBm",
"          2077499969",Hz,-51.12800000000001," dBm",
"          2078333302",Hz,-51.096000000000004," dBm",
"          2079166635",Hz,-51.072," dBm",
"          2079999968",Hz,-51.03," dBm",
"          2080833301",Hz,-51.018," dBm",
"          2081666634",Hz,-51," dBm",
"          2082499967",Hz,-50.95," dBm",
"          2083333300",Hz,-50.94199999999999," dBm",
"          2084166633",Hz,-50.922000000000004," dBm",
"          2084999966",Hz,-50.876," dBm",
"          2085833299",Hz,-50.846000000000004," dBm",
"          2086666632",Hz,-50.848," dBm",
"          2087499965",Hz,-50.8," dBm",
"          2088333298",Hz,-50.778000000000006," dBm",
"          2089166631",Hz,-50.730000000000004," dBm",
"          2089999964",Hz,-50.702000000000005," dBm",
"          2090833297",Hz,-50.686," dBm",
"          2091666630",Hz,-50.64600000000001," dBm",
"          2092499963",Hz,-50.63199999999999," dBm",
"          2093333296",Hz,-50.592," dBm",
"          2094166629",Hz,-50.577999999999996," dBm",
"          2094999962",Hz,-50.538," dBm",
"          2095833295",Hz,-50.516000000000005," dBm",
"          2096666628",Hz,-50.480000000000004," dBm",
"          2097499961",Hz,-50.468," dBm",
"          2098333294",Hz,-50.432," dBm",
"          2099166627",Hz,-50.396," dBm",
"          2099999960",Hz,-50.36," dBm",
"          2100833293",Hz,-50.331999999999994," dBm",
"          2101666626",Hz,-50.292," dBm",
"          2102499959",Hz,-50.266," dBm",
"          2103333292",Hz,-50.26," dBm",
"          2104166625",Hz,-50.24," dBm",
"          2104999958",Hz,-50.178000000000004," dBm",
"          2105833291",Hz,-50.166000000000004," dBm",
"          2106666624",Hz,-50.126," dBm",
"          2107499957",Hz,-50.11," dBm",
"          2108333290",Hz,-50.08399999999999," dBm",
"          2109166623",Hz,-50.035999999999994," dBm",
"          2109999956",Hz,-50.014," dBm",
"          2110833289",Hz,-49.976," dBm",
"          2111666622",Hz,-49.95," dBm",
"          2112499955",Hz,-49.92," dBm",
"          2113333288",Hz,-49.89," dBm",
"          2114166621",Hz,-49.868," dBm",
"          2114999954",Hz,-49.815999999999995," dBm",
"          2115833287",Hz,-49.798," dBm",
"          2116666620",Hz,-49.760000000000005," dBm",
"          2117499953",Hz,-49.739999999999995," dBm",
"          2118333286",Hz,-49.68," dBm",
"          2119166619",Hz,-49.674," dBm",
"          2119999952",Hz,-49.63600000000001," dBm",
"          2120833285",Hz,-49.58399999999999," dBm",
"          2121666618",Hz,-49.556," dBm",
"          2122499951",Hz,-49.536," dBm",
"          2123333284",Hz,-49.519999999999996," dBm",
"          2124166617",Hz,-49.486000000000004," dBm",
"          2124999950",Hz,-49.432," dBm",
"          2125833283",Hz,-49.408," dBm",
"          2126666616",Hz,-49.403999999999996," dBm",
"          2127499949",Hz,-49.33," dBm",
"          2128333282",Hz,-49.324," dBm",
"          2129166615",Hz,-49.28," dBm",
"          2129999948",Hz,-49.266," dBm",
"          2130833281",Hz,-49.216," dBm",
"          2131666614",Hz,-49.190000000000005," dBm",
"          2132499947",Hz,-49.166000000000004," dBm",
"          2133333280",Hz,-49.13800000000001," dBm",
"          2134166613",Hz,-49.092," dBm",
"          2134999946",Hz,-49.05400000000001," dBm",
"          2135833279",Hz,-48.994," dBm",
"          2136666612",Hz,-48.982," dBm",
"          2137499945",Hz,-48.958," dBm",
"          2138333278",Hz,-48.92999999999999," dBm",
"          2139166611",Hz,-48.886," dBm",
"          2139999944",Hz,-48.846," dBm",
"          2140833277",Hz,-48.827999999999996," dBm",
"          2141666610",Hz,-48.772000000000006," dBm",
"          2142499943",Hz,-48.754000000000005," dBm",
"          2143333276",Hz,-48.734," dBm",
"          2144166609",Hz,-48.672," dBm",
"          2144999942",Hz,-48.654," dBm",
"          2145833275",Hz,-48.628," dBm",
"          2146666608",Hz,-48.592," dBm",
"          2147499941",Hz,-48.547999999999995," dBm",
"          2148333274",Hz,-48.544," dBm",
"          2149166607",Hz,-48.474000000000004," dBm",
"          2149999940",Hz,-48.458," dBm",
"          2150833273",Hz,-48.410000000000004," dBm",
"          2151666606",Hz,-48.379999999999995," dBm",
"          2152499939",Hz,-48.331999999999994," dBm",
"          2153333272",Hz,-48.315999999999995," dBm",
"          2154166605",Hz,-48.286," dBm",
"          2154999938",Hz,-48.251999999999995," dBm",
"          2155833271",Hz,-48.184000000000005," dBm",
"          2156666604",Hz,-48.156," dBm",
"          2157499937",Hz,-48.136," dBm",
"          2158333270",Hz,-48.092," dBm",
"          2159166603",Hz,-48.038," dBm",
"          2159999936",Hz,-48.034," dBm",
"          2160833269",Hz,-47.982," dBm",
"          2161666602",Hz,-47.94," dBm",
"          2162499935",Hz,-47.92," dBm",
"          2163333268",Hz,-47.88," dBm",
"          2164166601",Hz,-47.822," dBm",
"          2164999934",Hz,-47.80200000000001," dBm",
"          2165833267",Hz,-47.757999999999996," dBm",
"          2166666600",Hz,-47.736," dBm",
"          2167499933",Hz,-47.696000000000005," dBm",
