Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-06-27,,1,Background,13:28:08,13:33:02,,,,,,0.6,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,,,,,
24-06-27,,1,Signal,13:33:20,13:38:16,,,,,1/frequency.csv,1/signal.csv,0.6,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,,,,,
