Sig,Std Dev
0.019422407938158474,2.471370214919212e-07
0.02047422627940236,2.502101840722868e-07
0.021539810293913463,2.452338916689227e-07
0.022742822789849113,2.456565850265662e-07
0.023960232627006736,2.9427595921038326e-07
0.025434311836032893,3.0233977241819463e-07
0.026967985506835636,3.560441692604946e-07
0.028603593480038273,3.965987826148304e-07
0.03049408411198228,4.133409151682148e-07
0.03245718911232149,4.06070158711219e-07
0.03456566697860118,4.598749716794968e-07
0.03687330228458221,5.921359080716915e-07
0.0392848547349529,5.145017549108681e-07
0.04206139397957258,6.149571222321057e-07
0.04507473944159465,5.97184590127734e-07
0.04837217634516139,5.987819238306797e-07
0.051893347311475976,6.425228166641728e-07
0.055798535116117196,6.788120042898758e-07
0.05978679652009868,7.79727674461565e-07
0.06420341698531327,7.341171870220056e-07
0.06881618276791608,8.529497613542812e-07
0.07443669245714041,1.1185632269922432e-06
0.08080661138231869,1.0379292535332032e-06
0.08732676130717486,1.2099566582647441e-06
0.09490843119825255,1.020221295759726e-06
0.10268611103671484,1.325725591000323e-06
0.11158887571425849,1.3746433929205306e-06
0.12141813731219006,1.3858807255166621e-06
0.13224894627450978,1.6817809482629079e-06
0.14399785537061138,1.6612329788632833e-06
0.15680084423601606,1.9013765421405231e-06
0.16984246550477713,2.1686631507500384e-06
0.182080954122398,2.2650621381054537e-06
0.19083924736357916,2.170308982932112e-06
0.19270136856913136,2.434777612295731e-06
0.18778919489599077,2.0348347331394374e-06
0.17602513452593896,2.0774774797774557e-06
0.15956651459893662,1.9531362275415465e-06
0.14282411452908494,1.7155848364672219e-06
0.12600348095435762,1.5586780481790844e-06
0.11026735722302236,1.4523366672743379e-06
0.09713377184171869,1.1000220108984354e-06
0.08488671475988478,1.1011616680147924e-06
0.074677318278923,8.710723230710519e-07
0.06583781318964049,8.055755267108703e-07
0.05837321543330636,8.327469520286305e-07
0.05185351763290833,6.504422398391371e-07
0.04632231519065794,5.323654477416942e-07
0.041466487665214616,4.945580202389412e-07
0.03725135881188241,5.484211465739624e-07
0.03388109915780078,4.302952848447135e-07
0.03073649050732857,3.9026508748646656e-07
0.027975641285395644,3.5185087363331643e-07
0.025698233355103434,3.4023726265166326e-07
0.02378025753540998,2.5976174835434647e-07
0.021817137310370292,2.642383319790431e-07
0.020204357110299883,2.4744223283265106e-07
0.01883577940789888,2.3487634291480698e-07
0.01754095506185661,2.254319501821024e-07
0.01664369778725553,2.387173025215885e-07
0.015883097550249664,1.9638616323767798e-07
0.015070249937465013,2.3309353198672922e-07
0.014209587506797726,2.083111670858384e-07
0.013535180644267104,1.8252159549331674e-07
0.012613733204525357,1.6158487371725436e-07
0.012105505217721343,1.4861801651556343e-07
0.011342884719941182,1.367966746328572e-07
0.010837779371068059,1.3321151945762442e-07
0.010394064468102693,1.5342847123956858e-07
0.009942920267606308,1.636078759139736e-07
0.009491367875160722,1.2986990084975123e-07
