Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-04-19,,1,Background,14:49:57,15:01:26,,,,,,1.5,0.5,100,1.842000e+09,8,8.750000e+09,9.600000e+09,5.004567e+06,5,,,,,
24-04-19,,1,Signal,15:04:21,15:23:30,,,,,1/frequency.csv,1/signal.csv,1.5,1,100,1.842000e+09,8,8.750000e+09,9.600000e+09,5.004567e+06,5,,,,,
