Freq,,Amp,,
"          2000000000",Hz,"              -52.65"," dBm",
"          2000833333",Hz,-52.646," dBm",
"          2001666666",Hz,-52.644000000000005," dBm",
"          2002499999",Hz,-52.64000000000001," dBm",
"          2003333332",Hz,-52.628," dBm",
"          2004166665",Hz,-52.636," dBm",
"          2004999998",Hz,-52.648," dBm",
"          2005833331",Hz,-52.636," dBm",
"          2006666664",Hz,-52.628," dBm",
"          2007499997",Hz,-52.648," dBm",
"          2008333330",Hz,-52.63599999999999," dBm",
"          2009166663",Hz,-52.64," dBm",
"          2009999996",Hz,-52.620000000000005," dBm",
"          2010833329",Hz,-52.638," dBm",
"          2011666662",Hz,-52.632000000000005," dBm",
"          2012499995",Hz,-52.628," dBm",
"          2013333328",Hz,-52.632000000000005," dBm",
"          2014166661",Hz,-52.622," dBm",
"          2014999994",Hz,-52.628," dBm",
"          2015833327",Hz,-52.616," dBm",
"          2016666660",Hz,-52.612," dBm",
"          2017499993",Hz,-52.61," dBm",
"          2018333326",Hz,-52.58200000000001," dBm",
"          2019166659",Hz,-52.596000000000004," dBm",
"          2019999992",Hz,-52.589999999999996," dBm",
"          2020833325",Hz,-52.577999999999996," dBm",
"          2021666658",Hz,-52.580000000000005," dBm",
"          2022499991",Hz,-52.552," dBm",
"          2023333324",Hz,-52.548," dBm",
"          2024166657",Hz,-52.552," dBm",
"          2024999990",Hz,-52.57000000000001," dBm",
"          2025833323",Hz,-52.55800000000001," dBm",
"          2026666656",Hz,-52.55," dBm",
"          2027499989",Hz,-52.53399999999999," dBm",
"          2028333322",Hz,-52.53399999999999," dBm",
"          2029166655",Hz,-52.522000000000006," dBm",
"          2029999988",Hz,-52.54," dBm",
"          2030833321",Hz,-52.516000000000005," dBm",
"          2031666654",Hz,-52.517999999999994," dBm",
"          2032499987",Hz,-52.516000000000005," dBm",
"          2033333320",Hz,-52.501999999999995," dBm",
"          2034166653",Hz,-52.5," dBm",
"          2034999986",Hz,-52.498000000000005," dBm",
"          2035833319",Hz,-52.482000000000006," dBm",
"          2036666652",Hz,-52.464," dBm",
"          2037499985",Hz,-52.462," dBm",
"          2038333318",Hz,-52.462," dBm",
"          2039166651",Hz,-52.431999999999995," dBm",
"          2039999984",Hz,-52.43399999999999," dBm",
"          2040833317",Hz,-52.43399999999999," dBm",
"          2041666650",Hz,-52.40400000000001," dBm",
"          2042499983",Hz,-52.402," dBm",
"          2043333316",Hz,-52.388," dBm",
"          2044166649",Hz,-52.370000000000005," dBm",
"          2044999982",Hz,-52.36800000000001," dBm",
"          2045833315",Hz,-52.33," dBm",
"          2046666648",Hz,-52.31," dBm",
"          2047499981",Hz,-52.30800000000001," dBm",
"          2048333314",Hz,-52.288," dBm",
"          2049166647",Hz,-52.27600000000001," dBm",
"          2049999980",Hz,-52.260000000000005," dBm",
"          2050833313",Hz,-52.23199999999999," dBm",
"          2051666646",Hz,-52.233999999999995," dBm",
"          2052499979",Hz,-52.176," dBm",
"          2053333312",Hz,-52.17999999999999," dBm",
"          2054166645",Hz,-52.174," dBm",
"          2054999978",Hz,-52.144000000000005," dBm",
"          2055833311",Hz,-52.13799999999999," dBm",
"          2056666644",Hz,-52.096000000000004," dBm",
"          2057499977",Hz,-52.1," dBm",
"          2058333310",Hz,-52.07000000000001," dBm",
"          2059166643",Hz,-52.038," dBm",
"          2059999976",Hz,-52.040000000000006," dBm",
"          2060833309",Hz,-51.996," dBm",
"          2061666642",Hz,-52.001999999999995," dBm",
"          2062499975",Hz,-51.971999999999994," dBm",
"          2063333308",Hz,-51.95200000000001," dBm",
"          2064166641",Hz,-51.914," dBm",
"          2064999974",Hz,-51.903999999999996," dBm",
"          2065833307",Hz,-51.88000000000001," dBm",
"          2066666640",Hz,-51.85600000000001," dBm",
"          2067499973",Hz,-51.85," dBm",
"          2068333306",Hz,-51.818," dBm",
"          2069166639",Hz,-51.784000000000006," dBm",
"          2069999972",Hz,-51.757999999999996," dBm",
"          2070833305",Hz,-51.724000000000004," dBm",
"          2071666638",Hz,-51.726," dBm",
"          2072499971",Hz,-51.69599999999999," dBm",
"          2073333304",Hz,-51.676," dBm",
"          2074166637",Hz,-51.646," dBm",
"          2074999970",Hz,-51.638," dBm",
"          2075833303",Hz,-51.60999999999999," dBm",
"          2076666636",Hz,-51.584," dBm",
"          2077499969",Hz,-51.55800000000001," dBm",
"          2078333302",Hz,-51.548," dBm",
"          2079166635",Hz,-51.498000000000005," dBm",
"          2079999968",Hz,-51.48," dBm",
"          2080833301",Hz,-51.456," dBm",
"          2081666634",Hz,-51.434000000000005," dBm",
"          2082499967",Hz,-51.403999999999996," dBm",
"          2083333300",Hz,-51.382000000000005," dBm",
"          2084166633",Hz,-51.354," dBm",
"          2084999966",Hz,-51.33200000000001," dBm",
"          2085833299",Hz,-51.298," dBm",
"          2086666632",Hz,-51.279999999999994," dBm",
"          2087499965",Hz,-51.251999999999995," dBm",
"          2088333298",Hz,-51.236000000000004," dBm",
"          2089166631",Hz,-51.202," dBm",
"          2089999964",Hz,-51.178000000000004," dBm",
"          2090833297",Hz,-51.160000000000004," dBm",
"          2091666630",Hz,-51.12800000000001," dBm",
"          2092499963",Hz,-51.098," dBm",
"          2093333296",Hz,-51.09," dBm",
"          2094166629",Hz,-51.052," dBm",
"          2094999962",Hz,-51.01199999999999," dBm",
"          2095833295",Hz,-51.001999999999995," dBm",
"          2096666628",Hz,-50.974000000000004," dBm",
"          2097499961",Hz,-50.958000000000006," dBm",
"          2098333294",Hz,-50.922," dBm",
"          2099166627",Hz,-50.874," dBm",
"          2099999960",Hz,-50.867999999999995," dBm",
"          2100833293",Hz,-50.828," dBm",
"          2101666626",Hz,-50.8," dBm",
"          2102499959",Hz,-50.78," dBm",
"          2103333292",Hz,-50.752," dBm",
"          2104166625",Hz,-50.722," dBm",
"          2104999958",Hz,-50.71," dBm",
"          2105833291",Hz,-50.664," dBm",
"          2106666624",Hz,-50.656000000000006," dBm",
"          2107499957",Hz,-50.618," dBm",
"          2108333290",Hz,-50.577999999999996," dBm",
"          2109166623",Hz,-50.548," dBm",
"          2109999956",Hz,-50.534000000000006," dBm",
"          2110833289",Hz,-50.5," dBm",
"          2111666622",Hz,-50.459999999999994," dBm",
"          2112499955",Hz,-50.462," dBm",
"          2113333288",Hz,-50.416000000000004," dBm",
"          2114166621",Hz,-50.388," dBm",
"          2114999954",Hz,-50.35," dBm",
"          2115833287",Hz,-50.328," dBm",
"          2116666620",Hz,-50.306," dBm",
