Sig,Std Dev
3.0130873775361925e-05,2.7848132717530057e-09
2.872196378149658e-05,3.537486315050164e-09
3.088747058697024e-05,3.0417891690028167e-09
3.166214607006837e-05,3.049142424842021e-09
3.219887169163532e-05,3.5222117860153667e-09
3.2313307951506235e-05,2.9833174393672843e-09
3.3209694259370716e-05,3.2889619233855788e-09
3.418284573963949e-05,2.972278492169929e-09
3.4635970952801094e-05,2.839385214931455e-09
3.0986791482278674e-05,3.86188510853106e-09
3.379067550211582e-05,3.2470489492194243e-09
3.687444314413985e-05,3.35802820527205e-09
3.074938869669282e-05,5.02739644522567e-09
3.6691786917828864e-05,4.017503052276539e-09
3.520223566542953e-05,4.303469826879886e-09
3.945572882267664e-05,3.8890023147747635e-09
4.1357208120085195e-05,3.971002238019386e-09
4.177089992175032e-05,3.6955407772542993e-09
4.0150074541232324e-05,4.405317034549952e-09
4.135521810470645e-05,4.489196798092872e-09
4.4655876765828225e-05,3.916432782756904e-09
4.532990010362365e-05,4.052784561822153e-09
4.7476812712632365e-05,4.162223653411429e-09
4.81129784775392e-05,4.559222099221544e-09
4.901896527982425e-05,4.640852537900756e-09
4.8692013193176485e-05,4.892358277739453e-09
4.776154693335078e-05,6.083683401684042e-09
3.948618386785442e-05,4.5352263622565485e-09
4.7875487136952946e-05,6.904512819448524e-09
5.125959051132505e-05,4.882328732076258e-09
5.625527972646012e-05,5.210916953853952e-09
5.710756815004754e-05,4.82575860761889e-09
5.828533726866745e-05,5.064942267593182e-09
5.973541414161651e-05,5.500397154645534e-09
5.9647280738355475e-05,5.825014049178197e-09
6.167404885806628e-05,5.686351696227726e-09
6.46588182332046e-05,5.833031483257765e-09
6.524267689646363e-05,6.1705865835513556e-09
6.523566317072655e-05,6.7120705257062225e-09
6.547610724521443e-05,7.1632160523735985e-09
7.157828601424511e-05,6.201033971812066e-09
7.13252389649116e-05,6.4756483562137435e-09
7.379831027049372e-05,6.515442927374988e-09
6.826233872797566e-05,7.318184327355587e-09
7.306625730044364e-05,7.384731444085658e-09
7.680730198430079e-05,7.467712862019341e-09
7.928626006275588e-05,6.837756287131943e-09
7.872267829287293e-05,7.51024712564207e-09
8.247809846041089e-05,7.16124121496792e-09
8.389540109162872e-05,8.08492934628178e-09
8.362731174525144e-05,8.21281366667662e-09
8.561920160621335e-05,7.227039775262595e-09
9.178202279985915e-05,8.30690552918097e-09
8.845136632139582e-05,8.905305416460915e-09
9.264137541983024e-05,8.925877593233106e-09
9.148943803194012e-05,1.0577835530325346e-08
9.449256129221868e-05,1.205078155333206e-08
9.703115971498086e-05,1.262454411567457e-08
9.557665800549805e-05,1.156620045157428e-08
9.343121166211868e-05,1.033609497490978e-08
0.00010128528588411154,1.109877428106966e-08
0.00011057886783187598,9.673037018657403e-09
0.00011107550356026504,9.804435623991215e-09
0.00011624468499630005,1.0725477559393365e-08
0.0001189195307230489,1.0516455748990393e-08
0.000122415886720014,1.1616438551413377e-08
0.00012111679492440195,1.049196225987457e-08
0.0001246199848194236,1.2218519033061783e-08
0.0001241394275981047,1.0640760659562176e-08
0.00013044108349558734,1.1360945139413155e-08
0.000129188698878414,1.21212129302346e-08
0.00013119067966539197,1.0848997228777034e-08
0.00013726148906006692,1.2422625933830664e-08
0.00014055195576762405,1.280816375103618e-08
0.0001452076739911168,1.2455997337275291e-08
0.0001471573190982595,1.219915699953343e-08
0.00015005705884116018,1.2763947611677111e-08
0.00014837989636934013,1.2585099305926671e-08
0.0001523894195649751,1.3747008075013329e-08
0.0001557831298412597,1.250165695205462e-08
0.0001550908100482229,1.4044649842655673e-08
0.0001625670611176484,1.7470492120587457e-08
0.00016057313148260742,1.49170705403737e-08
0.00016977785452840748,1.602990863815556e-08
0.00016379789622983227,1.4129269641973292e-08
0.00017704739172818667,1.4179187916626502e-08
0.0001749766166678133,1.541578557364268e-08
0.00016908084384492433,1.5171942149180726e-08
0.00016986880673058898,1.480423908522612e-08
0.0001814898986078641,1.814406323850073e-08
0.00019344505088192832,1.722986393727964e-08
0.00019515141018813114,1.6082937061186625e-08
0.0001953866484091825,1.8609724525713815e-08
0.00018805941133581615,1.7113173894374586e-08
0.0001911896722094952,1.8309311903298628e-08
0.00019587999419342318,1.725384589372118e-08
0.000198810583470279,1.8457392982075285e-08
0.00019720337567711733,1.8315180509875122e-08
0.0001893939720291175,1.7079177239597808e-08
0.0001848499181379684,1.7771670769460713e-08
