Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Notes
23-10-23,,17,Background,13:55:47,13:57:32,,,,,,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.280000e+09,5.004560e+06,5,
23-10-23,,17,Signal,13:57:54,13:59:39,,,,,17/frequency.csv,17/signal.csv,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.280000e+09,5.004560e+06,5,
