Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-04-08,,1,Background,15:13:38,15:18:28,,,,,,0.02,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,,,,,
24-04-08,,1,Signal,15:21:42,15:26:33,,,,,1/frequency.csv,1/signal.csv,1.5,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,,,,,
