Date,Label,Sets,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency,Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-07-24,3mm sep,1,15:29:36,15:43:16,0,0,0,1/frequency.csv,1/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,1549,1549.02,1549.073,1549.109,full power - maybe 3 mm separation
24-07-24,5mm sep,2,16:00:33,16:14:14,0,0,0,2/frequency.csv,2/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,1549,1549.02,1549.073,1549.109,full power - maybe 5 mm separation
24-07-24,chip width sep,3,16:31:04,16:44:43,0,0,0,3/frequency.csv,3/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,1549,1549.02,1549.073,1549.109,full power - separated nearly exactly the width of the chip by eye
