Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-07-24,,1,Background,14:19:15,14:24:11,,,,,,0.8,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,,,,,
24-07-24,,1,Signal,14:24:24,14:29:18,,,,,1/frequency.csv,1/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,,,,,
