Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-07-24,,3,Background,16:17:06,16:30:45,,,,,,0.8,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,,,,,
24-07-24,,3,Signal,16:31:04,16:44:43,,,,,3/frequency.csv,3/signal.csv,0.8,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,,,,,
