Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-09-13,,1,Background,11:09:18,16:27:40,,,,,,0.8,1,100,1.842000e+09,8,1.060000e+10,1.130000e+10,1.004567e+06,20,,,,,
24-09-13,,1,Signal,16:57:11,22:12:58,,,,,1/frequency.csv,1/signal.csv,0.8,1,100,1.842000e+09,8,1.060000e+10,1.130000e+10,1.004567e+06,20,,,,,
