Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Notes
23-10-23,,9,Background,12:58:54,13:00:39,,,,,,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.280000e+09,5.004560e+06,5,
23-10-23,,9,Signal,13:00:54,13:02:39,,,,,9/frequency.csv,9/signal.csv,0.04,0.1,100,2.000000e+09,8,9.000000e+09,9.280000e+09,5.004560e+06,5,
