Date,Label,Run,Data,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency, Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-05-06,,1,Background,18:03:10,19:21:55,,,,,,0.2,1,100,1.842000e+09,8,1.010000e+10,1.080000e+10,3.004567e+06,15,,,,,
24-05-06,,1,Signal,19:34:02,20:52:46,,,,,1/frequency.csv,1/signal.csv,0.2,1,100,1.842000e+09,8,1.010000e+10,1.080000e+10,3.004567e+06,15,,,,,
