Date,Label,Sets,Start Time,End Time (hr:min:sec),Pump,Stokes,Probe,Frequency,Signal,Range,Dwell,Bandwidth,Data Rate,Order,Start Frequency,Stop Frequency,Step,Num Avgs,Pump Laser,Probe Laser,Stokes Filter,Probe Filter,Notes
24-06-24,1cm UHNA3,1,11:06:05,11:11:00,99.68,205.7,276.2,1/frequency.csv,1/signal.csv,0.02,0.5,100,1.842000e+09,8,9.000000e+09,9.360000e+09,5.004567e+06,5,1549,1549.02,1549.073,1549.109,1cm UHNA3 benchmark
24-06-24,2-8-30-4 Waveguide,2,11:31:24,11:45:09,1,1,1,2/frequency.csv,2/signal.csv,0.02,0.5,100,1.842000e+09,8,9.000000e+09,1.000000e+10,5.004567e+06,5,1549,1549.02,1549.073,1549.109,Successful replication of waveguide measurement
